opponent_actual_hand,player_actual_hand,opponent_progress,opponent_pattern,p2_nerv,config,overlap_pct,player_progress,player_pattern,p2_type,final_turn,shared_tiles,overlap_category,p1_nerv,p1_type
"Tile[Tile(""4 Dot""), Tile(""White Dragon""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Dot""), Tile(""9 Bamboo""), Tile(""6 Character"")]","Tile[Tile(""Flower""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""6 Dot""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""6 Bamboo""), Tile(""4 Character""), Tile(""7 Bamboo""), Tile(""1 Character"")]",0.7142857142857143,FFFF 44 444 444 44 - Bamboo/Character/Dot,5,both,100.0,0.5,FFFF 44 444 444 44 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""3 Character""), Tile(""3 Character""), Tile(""7 Dot""), Tile(""3 Dot""), Tile(""1 Bamboo""), Tile(""7 Dot""), Tile(""1 Dot""), Tile(""3 Dot""), Tile(""9 Dot""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""1 Bamboo""), Tile(""1 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""Flower""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""9 Dot"")]",0.2857142857142857,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,5,both,100.0,0.7142857142857143,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,greedy,118,6,100% (Exact),3,greedy
"Tile[Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""4 Character""), Tile(""Flower""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""West Wind"")]","Tile[Tile(""Flower""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Dot""), Tile(""Flower""), Tile(""5 Character""), Tile(""2 Character"")]",0.6428571428571429,FFFF 44 444 444 44 - Bamboo/Character/Dot,5,both,100.0,0.6428571428571429,FFFF 44 444 444 44 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""3 Character""), Tile(""3 Character""), Tile(""5 Bamboo""), Tile(""9 Bamboo""), Tile(""9 Bamboo""), Tile(""7 Bamboo""), Tile(""3 Character""), Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""7 Bamboo"")]","Tile[Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""7 Bamboo"")]",0.21428571428571427,FFFF 11 111 111 11 - Bamboo/Character/Dot,5,both,100.0,0.7857142857142857,FFFF 11 111 111 11 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""East Wind""), Tile(""East Wind""), Tile(""West Wind""), Tile(""West Wind""), Tile(""East Wind""), Tile(""West Wind""), Tile(""4 Dot""), Tile(""West Wind""), Tile(""4 Dot""), Tile(""9 Character""), Tile(""4 Bamboo""), Tile(""7 Dot""), Tile(""8 Dot"")]","Tile[Tile(""Flower""), Tile(""1 Character""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""East Wind""), Tile(""9 Dot""), Tile(""6 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""3 Dot""), Tile(""Red Dragon"")]",0.7142857142857143,EEEE 4 44 444 WWWW,5,both,100.0,0.2857142857142857,EEEE 4 44 444 WWWW,greedy,118,5,100% (Exact),3,greedy
"Tile[Tile(""9 Bamboo""), Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""9 Character""), Tile(""3 Bamboo""), Tile(""9 Bamboo""), Tile(""1 Bamboo""), Tile(""7 Bamboo""), Tile(""1 Bamboo""), Tile(""5 Bamboo""), Tile(""1 Bamboo""), Tile(""South Wind""), Tile(""4 Dot"")]","Tile[Tile(""5 Dot""), Tile(""5 Bamboo""), Tile(""5 Character""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""White Dragon""), Tile(""9 Dot""), Tile(""South Wind""), Tile(""East Wind""), Tile(""5 Bamboo""), Tile(""7 Bamboo""), Tile(""5 Bamboo""), Tile(""7 Dot"")]",0.6428571428571429,11 333 5555 777 99 - Bamboo,5,both,100.0,0.35714285714285715,11 333 5555 777 99 - Bamboo,greedy,118,5,100% (Exact),3,greedy
"Tile[Tile(""North Wind""), Tile(""1 Dot""), Tile(""6 Bamboo""), Tile(""5 Bamboo""), Tile(""4 Bamboo""), Tile(""White Dragon""), Tile(""South Wind""), Tile(""9 Character""), Tile(""8 Dot""), Tile(""4 Bamboo""), Tile(""Red Dragon""), Tile(""5 Bamboo""), Tile(""Green Dragon"")]","Tile[Tile(""Flower""), Tile(""3 Bamboo""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""3 Bamboo""), Tile(""Green Dragon""), Tile(""3 Bamboo""), Tile(""Red Dragon""), Tile(""Green Dragon"")]",0.2857142857142857,FF 234 DD DDD DDDD - Bamboo,5,both,100.0,0.7857142857142857,FF 234 DD DDD DDDD - Bamboo,greedy,118,7,100% (Exact),3,greedy
"Tile[Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""1 Dot""), Tile(""5 Character""), Tile(""9 Dot""), Tile(""3 Dot""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""7 Dot""), Tile(""3 Dot""), Tile(""5 Dot""), Tile(""9 Dot""), Tile(""5 Dot"")]","Tile[Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Dot""), Tile(""1 Dot""), Tile(""7 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""4 Dot""), Tile(""7 Dot""), Tile(""4 Bamboo""), Tile(""North Wind"")]",0.7142857142857143,11 33 55 77 99 11 55 - Dot/Bamboo/Character,5,both,100.0,0.5714285714285714,11 33 55 77 99 11 55 - Dot/Bamboo/Character,greedy,118,7,100% (Exact),3,greedy
"Tile[Tile(""North Wind""), Tile(""West Wind""), Tile(""South Wind""), Tile(""East Wind""), Tile(""2 Dot""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""2 Dot""), Tile(""4 Dot""), Tile(""East Wind""), Tile(""3 Dot""), Tile(""4 Dot"")]","Tile[Tile(""9 Character""), Tile(""Green Dragon""), Tile(""9 Character""), Tile(""3 Dot""), Tile(""4 Dot""), Tile(""Flower""), Tile(""9 Dot""), Tile(""8 Dot""), Tile(""Green Dragon""), Tile(""9 Bamboo""), Tile(""4 Character""), Tile(""North Wind""), Tile(""South Wind"")]",0.8571428571428571,NN EW SS 22 33 44 55 - Dot,5,both,100.0,0.2857142857142857,NN EW SS 22 33 44 55 - Dot,greedy,118,8,100% (Exact),3,greedy
"Tile[Tile(""5 Character""), Tile(""3 Character""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""2 Bamboo""), Tile(""5 Character""), Tile(""White Dragon""), Tile(""Flower""), Tile(""White Dragon""), Tile(""Flower""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""5 Dot""), Tile(""5 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""9 Character""), Tile(""5 Bamboo""), Tile(""5 Character""), Tile(""9 Bamboo""), Tile(""3 Bamboo"")]",0.6428571428571429,FFFF 55 555 555 55 - Bamboo/Character/Dot,5,both,100.0,0.5,FFFF 55 555 555 55 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""6 Dot""), Tile(""6 Dot""), Tile(""4 Dot""), Tile(""5 Dot""), Tile(""4 Dot""), Tile(""South Wind""), Tile(""West Wind""), Tile(""North Wind""), Tile(""South Wind""), Tile(""North Wind""), Tile(""North Wind""), Tile(""East Wind""), Tile(""5 Bamboo"")]","Tile[Tile(""3 Dot""), Tile(""Flower""), Tile(""East Wind""), Tile(""8 Bamboo""), Tile(""4 Bamboo""), Tile(""7 Bamboo""), Tile(""South Wind""), Tile(""7 Dot""), Tile(""4 Bamboo""), Tile(""5 Character""), Tile(""9 Bamboo""), Tile(""2 Character""), Tile(""9 Bamboo"")]",0.9285714285714286,NN EW SS 33 44 55 66 - Dot,3,both,100.0,0.2857142857142857,NN EW SS 33 44 55 66 - Dot,greedy,116,8,100% (Exact),3,greedy
"Tile[Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""5 Bamboo""), Tile(""Red Dragon""), Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""White Dragon""), Tile(""Red Dragon""), Tile(""White Dragon"")]","Tile[Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""5 Dot""), Tile(""5 Bamboo""), Tile(""3 Bamboo""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""3 Dot""), Tile(""9 Bamboo""), Tile(""9 Bamboo""), Tile(""2 Dot"")]",0.9285714285714286,444 555 6666 DD DD - Bamboo,3,both,100.0,0.21428571428571427,444 555 6666 DD DD - Bamboo,greedy,118,5,100% (Exact),3,greedy
"Tile[Tile(""North Wind""), Tile(""East Wind""), Tile(""North Wind""), Tile(""East Wind""), Tile(""4 Character""), Tile(""4 Character""), Tile(""3 Character""), Tile(""2 Character""), Tile(""West Wind""), Tile(""1 Character""), Tile(""1 Character""), Tile(""6 Character""), Tile(""8 Bamboo"")]","Tile[Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot"")]",0.14285714285714285,FFFF 44 444 444 44 - Bamboo/Character/Dot,3,both,100.0,0.8571428571428571,FFFF 44 444 444 44 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""Flower""), Tile(""Red Dragon""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""3 Bamboo""), Tile(""7 Character"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""White Dragon""), Tile(""3 Character"")]",0.2857142857142857,FF 3333 D 3333 D 33 - Bamboo/Character/Dot,3,both,100.0,0.8571428571428571,FF 3333 D 3333 D 33 - Bamboo/Character/Dot,greedy,118,6,100% (Exact),3,greedy
"Tile[Tile(""6 Bamboo""), Tile(""6 Character""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Dot""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""4 Dot""), Tile(""6 Bamboo""), Tile(""3 Character"")]","Tile[Tile(""Flower""), Tile(""Green Dragon""), Tile(""White Dragon""), Tile(""8 Bamboo""), Tile(""2 Bamboo""), Tile(""Green Dragon""), Tile(""White Dragon""), Tile(""2 Dot""), Tile(""Flower""), Tile(""8 Dot""), Tile(""4 Bamboo""), Tile(""8 Bamboo""), Tile(""White Dragon"")]",0.42857142857142855,FF 2468 DD 2468 DD - Bamboo/Dot,3,both,100.0,0.8571428571428571,FF 2468 DD 2468 DD - Bamboo/Dot,greedy,118,11,100% (Exact),3,greedy
"Tile[Tile(""3 Character""), Tile(""3 Character""), Tile(""5 Character""), Tile(""1 Dot""), Tile(""5 Character""), Tile(""9 Character""), Tile(""9 Character""), Tile(""1 Dot""), Tile(""9 Character""), Tile(""1 Dot""), Tile(""1 Character""), Tile(""5 Character""), Tile(""1 Bamboo"")]","Tile[Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Character""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""7 Character""), Tile(""7 Character""), Tile(""5 Bamboo""), Tile(""7 Character""), Tile(""5 Bamboo""), Tile(""5 Dot""), Tile(""7 Character"")]",0.6428571428571429,11 33 55 77 99 55 11 - Character/Bamboo/Dot,3,both,100.0,0.5,11 33 55 77 99 55 11 - Character/Bamboo/Dot,greedy,118,7,100% (Exact),3,greedy
"Tile[Tile(""Flower""), Tile(""8 Character""), Tile(""Red Dragon""), Tile(""4 Dot""), Tile(""Red Dragon""), Tile(""4 Dot""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""8 Character""), Tile(""9 Character""), Tile(""8 Bamboo""), Tile(""7 Dot""), Tile(""White Dragon"")]","Tile[Tile(""3 Dot""), Tile(""White Dragon""), Tile(""3 Character""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""6 Dot""), Tile(""Red Dragon""), Tile(""9 Character""), Tile(""7 Dot""), Tile(""9 Character""), Tile(""9 Dot""), Tile(""6 Dot""), Tile(""East Wind"")]",0.7142857142857143,FF 2468 DD 2468 DD - Character/Dot,3,both,100.0,0.42857142857142855,FF 2468 DD 2468 DD - Character/Dot,greedy,112,11,100% (Exact),3,greedy
"Tile[Tile(""Flower""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""2 Character""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Red Dragon""), Tile(""6 Character""), Tile(""2 Character""), Tile(""Flower""), Tile(""9 Character""), Tile(""8 Bamboo"")]","Tile[Tile(""2 Dot""), Tile(""3 Dot""), Tile(""2 Character""), Tile(""3 Dot""), Tile(""2 Dot""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Character"")]",0.5714285714285714,FF 222 222 222 DDD - Bamboo/Character/Dot,3,both,100.0,0.5,FF 222 222 222 DDD - Bamboo/Character/Dot,greedy,118,5,100% (Exact),3,greedy
"Tile[Tile(""3 Character""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""2 Character""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""8 Dot"")]","Tile[Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Dot""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Green Dragon"")]",0.6428571428571429,FFFF 33 333 333 33 - Bamboo/Character/Dot,3,both,100.0,0.7142857142857143,FFFF 33 333 333 33 - Bamboo/Character/Dot,greedy,118,4,100% (Exact),3,greedy
"Tile[Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""2 Bamboo""), Tile(""3 Character""), Tile(""Red Dragon""), Tile(""7 Bamboo""), Tile(""9 Character""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""3 Bamboo""), Tile(""9 Dot""), Tile(""2 Dot""), Tile(""White Dragon"")]","Tile[Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower"")]",0.07142857142857142,FFFF 44 444 444 44 - Bamboo/Character/Dot,none,neither,100.0,0.9285714285714286,FFFF 44 444 444 44 - Bamboo/Character/Dot,random_commit,118,4,100% (Exact),none,greedy
"Tile[Tile(""5 Dot""), Tile(""North Wind""), Tile(""West Wind""), Tile(""2 Bamboo""), Tile(""South Wind""), Tile(""3 Character""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""4 Bamboo""), Tile(""2 Character""), Tile(""3 Bamboo""), Tile(""1 Bamboo""), Tile(""5 Character"")]","Tile[Tile(""5 Character""), Tile(""3 Dot""), Tile(""1 Dot""), Tile(""3 Dot""), Tile(""1 Dot""), Tile(""3 Dot""), Tile(""North Wind""), Tile(""3 Character""), Tile(""5 Character""), Tile(""East Wind""), Tile(""1 Dot""), Tile(""8 Character""), Tile(""Flower"")]",0.42857142857142855,11 333 NEWS 333 55 - Dot/Character,none,neither,100.0,0.7142857142857143,11 333 NEWS 333 55 - Dot/Character,random_commit,118,8,100% (Exact),none,greedy
"Tile[Tile(""Green Dragon""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""Green Dragon""), Tile(""9 Dot""), Tile(""9 Dot""), Tile(""4 Dot""), Tile(""White Dragon""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""2 Dot""), Tile(""8 Dot"")]","Tile[Tile(""1 Dot""), Tile(""2 Dot""), Tile(""5 Dot""), Tile(""8 Dot""), Tile(""East Wind""), Tile(""9 Character""), Tile(""6 Dot""), Tile(""West Wind""), Tile(""6 Character""), Tile(""8 Bamboo""), Tile(""North Wind""), Tile(""Red Dragon""), Tile(""2 Dot"")]",0.14285714285714285,FF 11 22 11 22 11 22 - Bamboo/Character/Dot,none,neither,100.0,0.5714285714285714,FF 11 22 11 22 11 22 - Bamboo/Character/Dot,random_commit,102,7,100% (Exact),none,greedy
"Tile[Tile(""2 Bamboo""), Tile(""South Wind""), Tile(""6 Character""), Tile(""3 Bamboo""), Tile(""Green Dragon""), Tile(""8 Dot""), Tile(""West Wind""), Tile(""9 Dot""), Tile(""7 Character""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""5 Dot""), Tile(""Red Dragon"")]","Tile[Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""White Dragon""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo"")]",0.42857142857142855,FF 123 DD DDD DDDD - Bamboo,none,neither,100.0,0.5714285714285714,FF 123 DD DDD DDDD - Bamboo,random_commit,118,7,100% (Exact),none,greedy
"Tile[Tile(""7 Dot""), Tile(""8 Dot""), Tile(""6 Bamboo""), Tile(""8 Bamboo""), Tile(""6 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Dot""), Tile(""6 Bamboo""), Tile(""8 Dot""), Tile(""Flower""), Tile(""8 Dot""), Tile(""7 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""3 Dot""), Tile(""Flower""), Tile(""7 Dot""), Tile(""7 Bamboo""), Tile(""8 Bamboo""), Tile(""4 Character""), Tile(""7 Bamboo""), Tile(""6 Dot""), Tile(""8 Bamboo""), Tile(""Red Dragon""), Tile(""1 Character"")]",0.7142857142857143,FF 6 77 888 6 77 888 - Bamboo/Dot,none,neither,100.0,0.5714285714285714,FF 6 77 888 6 77 888 - Bamboo/Dot,random_commit,118,7,100% (Exact),none,greedy
"Tile[Tile(""4 Bamboo""), Tile(""6 Dot""), Tile(""2 Bamboo""), Tile(""7 Character""), Tile(""3 Dot""), Tile(""West Wind""), Tile(""5 Dot""), Tile(""7 Dot""), Tile(""6 Character""), Tile(""8 Character""), Tile(""7 Bamboo""), Tile(""Red Dragon""), Tile(""6 Dot"")]","Tile[Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower"")]",0.07142857142857142,FFFF 22 222 222 22 - Bamboo/Character/Dot,none,neither,100.0,0.9285714285714286,FFFF 22 222 222 22 - Bamboo/Character/Dot,random_commit,118,4,100% (Exact),none,greedy
"Tile[Tile(""7 Character""), Tile(""2 Character""), Tile(""9 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""4 Dot""), Tile(""5 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Dot""), Tile(""North Wind""), Tile(""2 Dot""), Tile(""2 Bamboo"")]","Tile[Tile(""2 Dot""), Tile(""2 Character""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""1 Character""), Tile(""Flower""), Tile(""White Dragon""), Tile(""2 Character""), Tile(""3 Dot""), Tile(""4 Bamboo""), Tile(""8 Bamboo"")]",0.35714285714285715,FFFF 2025 222 222 - Bamboo/Character/Dot,none,neither,100.0,0.5714285714285714,FFFF 2025 222 222 - Bamboo/Character/Dot,random_commit,115,6,100% (Exact),none,greedy
"Tile[Tile(""2 Bamboo""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""7 Dot""), Tile(""8 Character""), Tile(""2 Bamboo""), Tile(""1 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""6 Bamboo""), Tile(""7 Character""), Tile(""3 Bamboo""), Tile(""6 Bamboo"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""South Wind"")]",0.21428571428571427,FFFF 44 444 444 44 - Bamboo/Character/Dot,none,neither,100.0,0.7857142857142857,FFFF 44 444 444 44 - Bamboo/Character/Dot,random_commit,117,4,100% (Exact),none,greedy
"Tile[Tile(""5 Character""), Tile(""1 Dot""), Tile(""9 Dot""), Tile(""3 Dot""), Tile(""2 Character""), Tile(""Flower""), Tile(""7 Dot""), Tile(""North Wind""), Tile(""7 Bamboo""), Tile(""4 Dot""), Tile(""Flower""), Tile(""6 Dot""), Tile(""5 Dot"")]","Tile[Tile(""Flower""), Tile(""4 Character""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Flower"")]",0.21428571428571427,FFFF 44 444 444 44 - Bamboo/Character/Dot,none,neither,100.0,0.9285714285714286,FFFF 44 444 444 44 - Bamboo/Character/Dot,random_commit,118,4,100% (Exact),none,greedy
"Tile[Tile(""9 Character""), Tile(""South Wind""), Tile(""Flower""), Tile(""2 Dot""), Tile(""6 Character""), Tile(""7 Bamboo""), Tile(""South Wind""), Tile(""5 Bamboo""), Tile(""7 Character""), Tile(""3 Bamboo""), Tile(""8 Dot""), Tile(""West Wind""), Tile(""2 Bamboo"")]","Tile[Tile(""White Dragon""), Tile(""3 Character""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""North Wind""), Tile(""9 Character""), Tile(""6 Dot""), Tile(""8 Character""), Tile(""2 Dot""), Tile(""White Dragon""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""9 Bamboo"")]",0.2857142857142857,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.6428571428571429,FFFF 33 333 333 33 - Bamboo/Character/Dot,random_commit,110,4,100% (Exact),10,greedy
"Tile[Tile(""Green Dragon""), Tile(""6 Character""), Tile(""4 Bamboo""), Tile(""South Wind""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""8 Bamboo""), Tile(""2 Character""), Tile(""9 Bamboo""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""5 Dot""), Tile(""3 Character"")]","Tile[Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Dot""), Tile(""6 Dot""), Tile(""6 Bamboo""), Tile(""Green Dragon""), Tile(""7 Bamboo"")]",0.35714285714285715,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,none,p1_only,100.0,0.7142857142857143,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,random_commit,112,6,100% (Exact),10,greedy
"Tile[Tile(""3 Dot""), Tile(""3 Character""), Tile(""2 Character""), Tile(""9 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""9 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""9 Bamboo""), Tile(""5 Character"")]","Tile[Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""9 Character""), Tile(""Flower""), Tile(""9 Character""), Tile(""Flower"")]",0.42857142857142855,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.7142857142857143,FFFF 33 333 333 33 - Bamboo/Character/Dot,random_commit,118,4,100% (Exact),10,greedy
"Tile[Tile(""7 Bamboo""), Tile(""2 Dot""), Tile(""White Dragon""), Tile(""4 Dot""), Tile(""7 Character""), Tile(""9 Dot""), Tile(""2 Bamboo""), Tile(""5 Bamboo""), Tile(""6 Dot""), Tile(""3 Dot""), Tile(""8 Dot""), Tile(""6 Dot""), Tile(""8 Character"")]","Tile[Tile(""Red Dragon""), Tile(""7 Bamboo""), Tile(""South Wind""), Tile(""2 Bamboo""), Tile(""1 Character""), Tile(""North Wind""), Tile(""1 Dot""), Tile(""2 Bamboo""), Tile(""8 Bamboo""), Tile(""White Dragon""), Tile(""5 Dot""), Tile(""6 Character""), Tile(""8 Dot"")]",0.35714285714285715,FF 44 55 44 55 44 55 - Bamboo/Character/Dot,none,p1_only,100.0,0.5714285714285714,FF 44 55 44 55 44 55 - Bamboo/Character/Dot,random_commit,105,7,100% (Exact),10,greedy
